case,seed,backend,step,reward,entropy,grad_norm,actor_update_ms_per_token,actor_update_seconds,whole_step_throughput
b300-tp1,43,liger_tp,74,0.951171875,0.40320175886154175,0.051686763763427734,0.013722179708055502,5.299793969024904,815.4526211265583
b300-tp1,43,liger_tp,75,0.935546875,0.41748207807540894,0.03188839554786682,0.015045316138818677,5.539625221048482,768.7086118698735
b300-tp1,43,liger_tp,76,0.951171875,0.41465428471565247,0.052435193210840225,0.013252904977295223,5.118311660946347,740.1894626212845
b300-tp1,43,liger_tp,77,0.896484375,0.41016101837158203,0.059844646602869034,0.012201372574615175,4.760036072926596,775.3135039302326
b300-tp1,43,liger_tp,78,0.94140625,0.4107469320297241,0.059765588492155075,0.012880860429178295,4.744394441018812,758.0231128075291
b300-tp1,43,liger_tp,79,0.955078125,0.42253565788269043,0.053229160606861115,0.013819764445788201,5.152436598087661,750.9305729332865
b300-tp1,43,liger_tp,80,0.927734375,0.447942316532135,0.07234295457601547,0.011545447753269347,4.801682447898202,778.6356635803281
b300-tp1,43,liger_tp,81,0.935546875,0.40922650694847107,0.03278316184878349,0.012874751075441998,4.656900461995974,766.1353334597103
b300-tp1,43,liger_tp,82,0.92578125,0.4648851454257965,0.05001363530755043,0.012732124006256024,5.325974793056957,757.6599821653173
b300-tp1,43,liger_tp,83,0.927734375,0.43913307785987854,0.044097334146499634,0.012996744469396833,5.326455785892904,784.4420082244642
b300-tp1,43,liger_tp,84,0.974609375,0.4167889356613159,0.036879636347293854,0.014116088114081668,5.278979355935007,851.0488519774649
b300-tp1,43,liger_tp,85,0.958984375,0.4200972616672516,0.044984422624111176,0.012613408402355582,4.709834084031172,700.5909088066335
b300-tp1,43,liger_tp,86,0.8984375,0.4809097647666931,0.042298998683691025,0.012311779260093466,4.691354239941575,755.7760712511073
b300-tp1,43,liger_tp,87,0.939453125,0.4715668261051178,0.03825055807828903,0.014723886279170453,5.808852890972048,765.501269616679
b300-tp1,43,liger_tp,88,0.921875,0.45998746156692505,0.03841721639037132,0.012042459313319622,4.861203635926358,765.6461828296713
b300-tp1,43,liger_tp,89,0.955078125,0.4756152927875519,0.024827156215906143,0.01337494559706905,5.0428761129733175,858.6400956803609
b300-tp1,43,liger_tp,90,0.94140625,0.4800638258457184,0.060414720326662064,0.014716937068092453,5.652760810917243,736.2714963091934
b300-tp1,43,liger_tp,91,0.91015625,0.49932461977005005,0.022181248292326927,0.011324753323255434,4.841501916991547,848.3327643209545
b300-tp1,43,liger_tp,92,0.919921875,0.4990774989128113,0.08149615675210953,0.013967686073906,5.780554817058146,788.2003029701104
b300-tp1,43,liger_tp,93,0.927734375,0.5172597169876099,0.0563335083425045,0.011779531072902426,4.735807333956473,774.6361643034512
b300-tp1,43,liger_tp,94,0.9296875,0.5158789157867432,0.04442961513996124,0.012539328756453985,5.241050701006316,802.9698426519712
b300-tp1,43,liger_tp,95,0.935546875,0.5235593914985657,0.036182813346385956,0.015023325636603206,5.853222877951339,750.4667678402483
b300-tp1,43,liger_tp,96,0.921875,0.5019984245300293,0.04392578825354576,0.012335374455903096,4.565679811988957,734.6705307627298
b300-tp1,43,liger_tp,97,0.94921875,0.505251944065094,0.03305305913090706,0.012803010943452113,5.036461247946136,833.1088516389549
b300-tp1,43,liger_tp,98,0.921875,0.45943328738212585,0.06392581760883331,0.013901690966269607,5.120660064043477,738.0437303787148
b300-tp1,43,liger_tp,99,0.9375,0.34904715418815613,0.006409665569663048,0.014053945173857718,4.896563145914115,743.0339323886172
b300-tp1,43,liger_tp,100,0.916015625,0.37782910466194153,0.06075938418507576,0.014155867267764887,5.196717965067364,768.181387359716
b300-tp1,44,triton,1,0.5,0.21598194539546967,0.05898468568921089,0.017444426925353355,10.195412760949694,687.0896486337081
b300-tp1,44,triton,2,0.482421875,0.21113412082195282,0.08376919478178024,0.010125031600182226,5.9964993400499225,921.8037330147883
b300-tp1,44,triton,3,0.53515625,0.216920405626297,0.10022006928920746,0.009224587120984166,5.441085814964026,904.989840363546
b300-tp1,44,triton,4,0.4921875,0.2206539362668991,0.06870023906230927,0.009190665792131045,5.4831695929169655,934.7099222012174
b300-tp1,44,triton,5,0.64453125,0.20897522568702698,0.06847234070301056,0.011096843266912921,5.692036979016848,883.5093108362075
b300-tp1,44,triton,6,0.671875,0.21021682024002075,0.05447676032781601,0.010179613971050046,5.081989041995257,852.6413710605658
b300-tp1,44,triton,7,0.69921875,0.23518528044223785,0.07995188236236572,0.010870180962449103,5.8926163979340345,889.209870197982
b300-tp1,44,triton,8,0.712890625,0.23126524686813354,0.05313092842698097,0.010605985155005099,5.728409248054959,871.6855904333138
b300-tp1,44,triton,9,0.712890625,0.2204350084066391,0.06602537631988525,0.009656809321093522,5.221127782016993,920.7423030104464
b300-tp1,44,triton,10,0.716796875,0.23417401313781738,0.06582416594028473,0.011943928334229973,6.492970264982432,893.0820365618523
b300-tp1,44,triton,11,0.765625,0.26274728775024414,0.06431453675031662,0.00970871358275814,5.293268315028399,916.4359738958713
b300-tp1,44,triton,12,0.865234375,0.233096644282341,0.07208587229251862,0.011463418215709589,5.791548150940798,878.3289575648229
b300-tp1,44,triton,13,0.888671875,0.2387544810771942,0.0726298987865448,0.011861068879140065,6.279487085994333,852.3409237043203
b300-tp1,44,triton,14,0.78515625,0.2476002275943756,0.05690597742795944,0.00971631384216048,5.184557051979937,830.4780739816875
b300-tp1,44,triton,15,0.8125,0.24255572259426117,0.0406913086771965,0.011079103708095157,5.749999428982846,847.0778429842425
b300-tp1,44,triton,16,0.89453125,0.22932058572769165,0.04475027322769165,0.012087449203086319,5.622912144986913,826.4725361380456
b300-tp1,44,triton,17,0.876953125,0.2475857436656952,0.07255939394235611,0.012000416329581556,5.466129636042751,837.4370423588716
b300-tp1,44,triton,18,0.861328125,0.2544703781604767,0.0669681653380394,0.012043950756940034,6.060239010024816,812.9561929339945
b300-tp1,44,triton,19,0.796875,0.2589626908302307,0.0571376197040081,0.011415867758957999,5.587987356935628,847.7224787765244
b300-tp1,44,triton,20,0.916015625,0.26417478919029236,0.07325270771980286,0.012051272929531448,5.649793415912427,857.0442999659742
b300-tp1,44,triton,21,0.896484375,0.24940040707588196,0.0394689105451107,0.012458595419507041,5.51382549200207,813.3220569913246
b300-tp1,44,triton,22,0.875,0.26110923290252686,0.07101215422153473,0.013462688062077928,6.156823817989789,812.886503222462
b300-tp1,44,triton,23,0.86328125,0.2288801074028015,0.059702496975660324,0.013247498458581742,5.320089400978759,762.8889438280297
b300-tp1,44,triton,24,0.90625,0.2752758264541626,0.04668975993990898,0.011299226995160585,5.042302645044401,808.0651128934729
b300-tp1,44,triton,25,0.876953125,0.2807636559009552,0.06399630010128021,0.011813946552770599,5.7425940240500495,861.6360949214078
b300-tp1,44,triton,26,0.904296875,0.256511390209198,0.05726110190153122,0.01266309418969785,5.40135418495629,776.6961327950983
b300-tp1,44,triton,27,0.9296875,0.25168728828430176,0.005841618403792381,0.011761885500964834,4.831359135918319,779.962461452769
b300-tp1,44,triton,28,0.896484375,0.2786927819252014,0.08079920709133148,0.013113838782812273,5.3211105660302565,786.129892010281
b300-tp1,44,triton,29,0.90625,0.2839351296424866,0.006064207758754492,0.01266493665256114,5.304708716925234,819.8921782282989
b300-tp1,44,triton,30,0.900390625,0.263906329870224,0.06901522725820541,0.014003956623064398,5.385991737013683,757.0543205521586
b300-tp1,44,triton,31,0.923828125,0.2648414969444275,0.035543326288461685,0.013764461684317008,5.267163965967484,737.4711903181675
b300-tp1,44,triton,32,0.93359375,0.27613717317581177,0.07916843891143799,0.013948705125463907,5.26217690599151,760.6984364646363
b300-tp1,44,triton,33,0.87890625,0.2883119285106659,0.03811081498861313,0.012619334934351809,5.3861592980101705,802.1257437161139
b300-tp1,44,triton,34,0.9140625,0.27827876806259155,0.05580925568938255,0.015450944792832159,5.809879711945541,753.5086122475017
b300-tp1,44,triton,35,0.861328125,0.2909495234489441,0.02976166270673275,0.012765439453286075,5.399410690995865,809.1102347860799
b300-tp1,44,triton,36,0.91796875,0.2875252366065979,0.07997390627861023,0.01402122839172482,5.416232272982597,781.3827731294383
b300-tp1,44,triton,37,0.93359375,0.24771618843078613,0.04115981236100197,0.014633466484147933,5.199402343016118,713.2079721527828
b300-tp1,44,triton,38,0.91015625,0.26498523354530334,0.05413872376084328,0.014530432876812839,5.107606990961358,718.3841541998014
b300-tp1,44,triton,39,0.892578125,0.29643332958221436,0.06762300431728363,0.01315104325570319,5.151815987075679,738.5036670101316
b300-tp1,44,triton,40,0.923828125,0.2855069637298584,0.04570953920483589,0.01291710135063892,4.702251155977137,708.3525485192415
b300-tp1,44,triton,41,0.875,0.2890542149543762,0.03909396380186081,0.01425861123280605,5.2920122659998015,782.790585065874
b300-tp1,44,triton,42,0.931640625,0.3042752146720886,0.062302205711603165,0.013939173051188738,5.171433201991022,768.7085299553908
b300-tp1,44,triton,43,0.904296875,0.3055247366428375,0.06464610993862152,0.012094085757131766,4.852050453075208,798.3752315762109
b300-tp1,44,triton,44,0.869140625,0.3139072358608246,0.06899295747280121,0.014448856540368163,5.939188032061793,797.8948420031356
b300-tp1,44,triton,45,0.962890625,0.2903629541397095,0.05808185786008835,0.014630808334175986,5.258253992069513,701.8988500746563
b300-tp1,44,triton,46,0.89453125,0.3048959970474243,0.05277736485004425,0.014384581695371134,5.2266377590131015,742.285370167213
b300-tp1,44,triton,47,0.919921875,0.31221985816955566,0.0488915890455246,0.01342834027415403,5.224940343992785,777.3610074751593
b300-tp1,44,triton,48,0.951171875,0.29548192024230957,0.032476622611284256,0.013533482647077282,4.723807984031737,691.6003640898258
b300-tp1,44,triton,49,0.958984375,0.28883588314056396,0.03424198180437088,0.015263353618270446,5.131905806949362,725.4942666575628
b300-tp1,44,triton,50,0.904296875,0.32816988229751587,0.00781592819839716,0.013632524081622964,5.287033651955426,810.4433659046921
b300-tp1,44,triton,51,0.91015625,0.3344251215457916,0.09703106433153152,0.01456579537426543,5.674396903952584,765.4201536971987
b300-tp1,44,triton,52,0.931640625,0.33602404594421387,0.057827483862638474,0.015865278918444154,6.031820392003283,723.2338507554516
b300-tp1,44,triton,53,0.90234375,0.3471483886241913,0.06596729159355164,0.013309037935156292,5.233047170913778,777.0094275129807
b300-tp1,44,triton,54,0.9609375,0.2894156575202942,0.045241087675094604,0.015730680840034567,5.177281678072177,687.3628025809131
b300-tp1,44,triton,55,0.912109375,0.34641191363334656,0.05190343037247658,0.012854346771953712,4.876373574021272,739.870423811486
b300-tp1,44,triton,56,0.9453125,0.3290099501609802,0.004831406287848949,0.014630799241740603,5.295807985938154,912.1479658734312
b300-tp1,44,triton,57,0.9375,0.33398276567459106,0.05886944755911827,0.01470403514285322,5.266955980099738,750.1536827027536
b300-tp1,44,triton,58,0.916015625,0.3728339374065399,0.031128112226724625,0.01228559219093084,4.838692769990303,777.089080130568
b300-tp1,44,triton,59,0.923828125,0.36361587047576904,0.058823052793741226,0.013458740547448054,5.325085285003297,749.4544114969943
b300-tp1,44,triton,60,0.931640625,0.36168810725212097,0.06908167898654938,0.014801762620690877,5.6933795779477805,738.5426323804202
b300-tp1,44,triton,61,0.908203125,0.34251338243484497,0.040295492857694626,0.013158873812712421,5.360227770986967,797.0300440022038
b300-tp1,44,triton,62,0.91015625,0.3836989402770996,0.02048584632575512,0.01275443908296078,5.292671322938986,793.0189532485075
b300-tp1,44,triton,63,0.921875,0.354969322681427,0.061881955713033676,0.01289462735456575,4.762540351017378,757.7170309280971
b300-tp1,44,triton,64,0.927734375,0.37660467624664307,0.04661104828119278,0.013701164930256457,5.328191225067712,814.0553868378598
b300-tp1,44,triton,65,0.9140625,0.3994825780391693,0.0652821958065033,0.014006272008126652,5.3264451819704846,757.9480638757807
b300-tp1,44,triton,66,0.93359375,0.41857558488845825,0.02544066496193409,0.0120670570832743,4.845973252900876,746.4652877632129
b300-tp1,44,triton,67,0.951171875,0.37275588512420654,0.03138003125786781,0.014096017602077926,5.227761856047437,729.5179434083515
b300-tp1,44,triton,68,0.921875,0.40146926045417786,0.03914995864033699,0.013038502455803055,5.336059284047224,744.1213170094363
b300-tp1,44,triton,69,0.8984375,0.40759167075157166,0.06322813779115677,0.01334969041712006,5.423525327001698,775.9445654114616
b300-tp1,44,triton,70,0.91015625,0.4309062957763672,0.029867306351661682,0.015895596193515105,6.415097024990246,752.8967160854555
b300-tp1,44,triton,71,0.9453125,0.41147729754447937,0.005053055472671986,0.013470198299099855,5.405563637032174,923.9499911838866
b300-tp1,44,triton,72,0.921875,0.4358114004135132,0.0517570823431015,0.012863961949648735,5.439333350979723,833.3688869233297
b300-tp1,44,triton,73,0.865234375,0.45939117670059204,0.04759478196501732,0.011894685360343795,5.486780463019386,840.1235942793456
b300-tp1,44,triton,74,0.939453125,0.42749589681625366,0.05267741158604622,0.011974747313972278,4.925417140941136,787.8443086960392
b300-tp1,44,triton,75,0.9453125,0.4463593363761902,0.03243844211101532,0.013115361239513332,5.1859187569934875,795.3878299676034
b300-tp1,44,triton,76,0.958984375,0.43995413184165955,0.028870947659015656,0.01308923601667991,5.16982937103603,740.077700427024
b300-tp1,44,triton,77,0.880859375,0.4639832675457001,0.03070303238928318,0.012758509619167984,5.377124913036823,807.2964141620728
b300-tp1,44,triton,78,0.90625,0.4691683351993561,0.03995268791913986,0.013501339046374487,5.530769534991123,770.0560576962496
b300-tp1,44,triton,79,0.904296875,0.4939004182815552,0.052476849406957626,0.011698516630076346,4.87876107392367,778.1317244835296
b300-tp1,44,triton,80,0.900390625,0.5142697095870972,0.05746329948306084,0.01078878736662701,4.980783942039125,832.8747678111168
b300-tp1,44,triton,81,0.916015625,0.4775671362876892,0.039330340921878815,0.013151549356133392,5.4620883270399645,813.6210837513772
b300-tp1,44,triton,82,0.8984375,0.5151996612548828,0.07429210096597672,0.011598197357817704,4.946619574911892,794.710302780851
b300-tp1,44,triton,83,0.919921875,0.5269755125045776,0.04477907344698906,0.010916785990478826,5.025629765004851,829.025576312045
b300-tp1,44,triton,84,0.970703125,0.5219415426254272,0.039204664528369904,0.012382170270736265,5.469959920970723,828.11860127317
b300-tp1,44,triton,85,0.92578125,0.5177087187767029,0.04210010543465614,0.012395288217497757,5.4990084789460525,820.3114010961175
b300-tp1,44,triton,86,0.904296875,0.5900166630744934,0.04425026848912239,0.012642310753163216,5.6143869939260185,797.6775853582669
b300-tp1,44,triton,87,0.8984375,0.5699484944343567,0.03168056532740593,0.011088763560124686,4.930762870935723,792.4919559505151
b300-tp1,44,triton,88,0.9140625,0.5553773045539856,0.06025434285402298,0.011163827699334059,5.0126926029333845,807.1032818136446
b300-tp1,44,triton,89,0.935546875,0.507036030292511,0.055917493999004364,0.014394485883405996,5.908605381962843,749.5539487322451
b300-tp1,44,triton,90,0.9140625,0.4294554591178894,0.06546004861593246,0.013401355592398715,5.397516577038914,765.0116297950357
b300-tp1,44,triton,91,0.912109375,0.4101356267929077,0.08167050033807755,0.012582154782256763,5.225532449083403,822.691046449357
b300-tp1,44,triton,92,0.923828125,0.36438724398612976,0.0516757033765316,0.013501009945917639,5.314416046021506,772.464872724205
b300-tp1,44,triton,93,0.890625,0.37334519624710083,0.06435712426900864,0.012945332691973342,5.138766320073046,756.7392435038728
b300-tp1,44,triton,94,0.939453125,0.3465508222579956,0.03892110288143158,0.013168392800129472,5.282777308020741,770.585263269206
b300-tp1,44,triton,95,0.94140625,0.3633190989494324,0.05219322443008423,0.014555660327428435,5.600930760032497,733.7074231919318
b300-tp1,44,triton,96,0.951171875,0.33842653036117554,0.03799742832779884,0.013778375497606259,4.824994202004746,700.8090500776893
b300-tp1,44,triton,97,0.951171875,0.3568478226661682,0.03635520115494728,0.015297254143864578,5.8701530079124495,742.5342519445055
b300-tp1,44,triton,98,0.90625,0.39507314562797546,0.03643117845058441,0.012182099037155027,4.812087486963719,759.6562478157642
b300-tp1,44,triton,99,0.919921875,0.36364904046058655,0.030837221071124077,0.01439199627479519,5.165604086942039,735.0438201684725
b300-tp1,44,triton,100,0.92578125,0.4353894889354706,0.039604488760232925,0.013512970206940816,5.220965759945102,724.1916168549621
b300-tp1,44,liger_tp,1,0.490234375,0.21762190759181976,0.07256091386079788,0.027967512685118486,16.330622202018276,620.7552898884808
b300-tp1,44,liger_tp,2,0.5703125,0.20851387083530426,0.0662393867969513,0.009986277753017634,5.781156053999439,906.4427351742186
b300-tp1,44,liger_tp,3,0.525390625,0.2144954800605774,0.06827294826507568,0.008904998846217147,5.263406428042799,934.2547433802793
b300-tp1,44,liger_tp,4,0.54296875,0.22187969088554382,0.06939907371997833,0.008930022295232407,5.31230059301015,935.8031580744565
b300-tp1,44,liger_tp,5,0.673828125,0.20992736518383026,0.0761808305978775,0.010769186831262312,5.5993848469806835,897.1876135281927
b300-tp1,44,liger_tp,6,0.66015625,0.21755392849445343,0.06121984124183655,0.009936502531810262,4.98624627199024,840.8799457249837
b300-tp1,44,liger_tp,7,0.6875,0.24453230202198029,0.0614185556769371,0.01016124256343621,5.629866925999522,869.488774065284
b300-tp1,44,liger_tp,8,0.765625,0.22788859903812408,0.08134040981531143,0.01086098610193442,5.629781284951605,868.2725330363909
b300-tp1,44,liger_tp,9,0.736328125,0.21944881975650787,0.06027679145336151,0.009918447220389346,5.393264779006131,917.079772341084
b300-tp1,44,liger_tp,10,0.744140625,0.2405354529619217,0.05430421978235245,0.011354693970185232,6.198538793018088,886.0884917698528
b300-tp1,44,liger_tp,11,0.775390625,0.2713596522808075,0.06991194188594818,0.011277207454467643,6.068851746036671,865.0241217578098
b300-tp1,44,liger_tp,12,0.833984375,0.2476872354745865,0.057995665818452835,0.010818199393344725,5.5416118210414425,863.237056826774
b300-tp1,44,liger_tp,13,0.859375,0.24611526727676392,0.053996194154024124,0.010556998562332833,5.522080908995122,859.0664931992624
b300-tp1,44,liger_tp,14,0.78515625,0.27238157391548157,0.057388558983802795,0.009394860269868797,5.123496443033218,875.0513471239834
b300-tp1,44,liger_tp,15,0.822265625,0.25648656487464905,0.052418649196624756,0.009681373039686894,5.036424519959837,877.2637363398544
b300-tp1,44,liger_tp,16,0.88671875,0.24668970704078674,0.022601306438446045,0.01229892220536748,5.759548372006975,821.4326781725242
b300-tp1,44,liger_tp,17,0.8515625,0.2632938027381897,0.05480886250734329,0.012462435845764695,5.90579879807774,820.854873027355
b300-tp1,44,liger_tp,18,0.87109375,0.26923492550849915,0.07198020815849304,0.010633448915535606,5.525459059979767,859.4591214023751
b300-tp1,44,liger_tp,19,0.818359375,0.2691510021686554,0.10929273813962936,0.01138924591420434,5.703973527997732,857.0089099242354
b300-tp1,44,liger_tp,20,0.888671875,0.2729588747024536,0.06827478855848312,0.01112021104727478,5.410060515976511,870.952331665394
b300-tp1,44,liger_tp,21,0.869140625,0.2612867057323456,0.06300555914640427,0.01181434436099101,5.376448203111067,830.6994505899194
b300-tp1,44,liger_tp,22,0.896484375,0.2777148485183716,0.04334511607885361,0.010200295224736965,4.901568264933303,832.3452713387611
b300-tp1,44,liger_tp,23,0.861328125,0.255810409784317,0.048846535384655,0.013522002959193584,5.881070659030229,796.0049695499117
b300-tp1,44,liger_tp,24,0.88671875,0.29472628235816956,0.04678909480571747,0.011632924291809753,5.449513182044029,842.6675531991991
b300-tp1,44,liger_tp,25,0.859375,0.30747202038764954,0.049269575625658035,0.009908326438091997,5.172156309010461,884.402613099809
b300-tp1,44,liger_tp,26,0.90625,0.27069059014320374,0.054233260452747345,0.011311641384585697,5.227448833058588,825.2192827219761
b300-tp1,44,liger_tp,27,0.923828125,0.27210259437561035,0.06394202262163162,0.0109517810792382,4.90242242696695,843.196393323612
b300-tp1,44,liger_tp,28,0.8984375,0.3008710741996765,0.048310503363609314,0.01202655411381151,5.315448281005956,838.2639744317287
b300-tp1,44,liger_tp,29,0.884765625,0.30391794443130493,0.04412486404180527,0.012747886210436444,5.893806718988344,815.493729447501
b300-tp1,44,liger_tp,30,0.900390625,0.28106406331062317,0.07219903916120529,0.011727366995832452,4.81031966698356,781.7566592234647
b300-tp1,44,liger_tp,31,0.890625,0.29612791538238525,0.032252270728349686,0.012839350362135649,5.3203314850106835,805.9444211258742
b300-tp1,44,liger_tp,32,0.9453125,0.2913065254688263,0.08494297415018082,0.013208354616552209,5.1838697280036286,813.256707459043
b300-tp1,44,liger_tp,33,0.87890625,0.31650540232658386,0.05465950816869736,0.011517829966510183,5.4182751619955525,863.8807019764502
b300-tp1,44,liger_tp,34,0.9140625,0.28078120946884155,0.06025054305791855,0.012383212941960786,4.735340629005805,746.5859211506488
b300-tp1,44,liger_tp,35,0.814453125,0.3111041784286499,0.038562607020139694,0.01212747618138186,5.252688866108656,843.1490976182304
b300-tp1,44,liger_tp,36,0.90234375,0.3154008388519287,0.053180672228336334,0.01406851596857144,5.741614600061439,744.2171051602645
b300-tp1,44,liger_tp,37,0.935546875,0.27466917037963867,0.030706258490681648,0.013957007912909398,5.168028804007918,733.56564961843
b300-tp1,44,liger_tp,38,0.892578125,0.2893611192703247,0.03806448355317116,0.014448872385030261,5.284313853015192,758.3548201286941
b300-tp1,44,liger_tp,39,0.904296875,0.3072095811367035,0.04530483856797218,0.01157770077570578,4.761178933898918,773.179069356174
b300-tp1,44,liger_tp,40,0.904296875,0.29036861658096313,0.06096683070063591,0.015098649809645632,5.6395570849999785,728.5327224198477
b300-tp1,44,liger_tp,41,0.83984375,0.3055408298969269,0.05894746258854866,0.013409158585875328,5.2705368279712275,750.6322828213722
b300-tp1,44,liger_tp,42,0.931640625,0.33352023363113403,0.0625370442867279,0.012991644155128849,5.256860941066407,769.1972098415021
b300-tp1,44,liger_tp,43,0.892578125,0.3020848333835602,0.053653500974178314,0.013539095222332093,5.273179729003459,752.2311946348354
b300-tp1,44,liger_tp,44,0.841796875,0.3239993453025818,0.06097894534468651,0.01245043887435417,5.331165872048587,780.4846118607188
b300-tp1,44,liger_tp,45,0.9375,0.3090905547142029,0.005390429403632879,0.013718075623405289,5.122727261972614,811.3651952378162
b300-tp1,44,liger_tp,46,0.892578125,0.31546902656555176,0.058731403201818466,0.01410791977416927,5.3715904540149495,746.6935010166411
b300-tp1,44,liger_tp,47,0.908203125,0.3230881690979004,0.0451204888522625,0.011996110200231886,4.798648013966158,806.2475675585147
b300-tp1,44,liger_tp,48,0.935546875,0.31016233563423157,0.035897448658943176,0.014089722571928595,5.096421730937436,712.2775161445771
b300-tp1,44,liger_tp,49,0.947265625,0.3150179386138916,0.05295247584581375,0.013488225155495135,5.051353808958083,765.1059758342466
b300-tp1,44,liger_tp,50,0.923828125,0.3256751298904419,0.0680834949016571,0.012371591298119898,4.729424293036573,776.0377731389857
b300-tp1,44,liger_tp,51,0.90625,0.33227601647377014,0.0652533620595932,0.01287001363505324,5.038430157932453,763.5442906566174
b300-tp1,44,liger_tp,52,0.94921875,0.335521936416626,0.049453768879175186,0.013781896072451384,5.19992317003198,761.5388389095203
b300-tp1,44,liger_tp,53,0.8984375,0.34233835339546204,0.07878561317920685,0.01396294163876171,5.268287695012987,746.8548725553661
b300-tp1,44,liger_tp,54,0.962890625,0.28945988416671753,0.015680966898798943,0.015222645517819497,5.178195989923552,755.6406990367798
b300-tp1,44,liger_tp,55,0.904296875,0.35308638215065,0.0387527234852314,0.012743741059249223,4.94895537791308,765.8130923192737
b300-tp1,44,liger_tp,56,0.93359375,0.33056727051734924,0.06647679954767227,0.014248969774452218,5.1290591600118205,709.2546340087089
b300-tp1,44,liger_tp,57,0.923828125,0.3423079550266266,0.06112940236926079,0.014450402834241035,5.1290982339996845,722.1154535171112
b300-tp1,44,liger_tp,58,0.90625,0.3697966933250427,0.060581330209970474,0.013582244262254453,5.150875985040329,728.7621705349136
b300-tp1,44,liger_tp,59,0.958984375,0.35161131620407104,0.05545962229371071,0.013755292832729379,5.1817563630174845,756.6606471166226
b300-tp1,44,liger_tp,60,0.923828125,0.3477691411972046,0.059535685926675797,0.014041606671038773,5.070957749965601,727.968591962248
b300-tp1,44,liger_tp,61,0.923828125,0.32632437348365784,0.03773240000009537,0.01357226329786782,5.095434809918515,757.2402839667337
b300-tp1,44,liger_tp,62,0.91015625,0.37744632363319397,0.043692447245121,0.013226725171979896,5.259779212065041,777.023692021142
b300-tp1,44,liger_tp,63,0.92578125,0.3510400950908661,0.06448467820882797,0.014794410637438254,5.123999741044827,700.9811704928994
b300-tp1,44,liger_tp,64,0.8984375,0.37304678559303284,0.043614160269498825,0.014249072294140889,5.189797110971995,787.9194623596273
b300-tp1,44,liger_tp,65,0.9375,0.37692293524742126,0.005229668691754341,0.014470194801596744,5.122318728012033,744.3194858977117
b300-tp1,44,liger_tp,66,0.951171875,0.377775639295578,0.033162713050842285,0.014308850591993823,5.084449733956717,723.3546950872083
b300-tp1,44,liger_tp,67,0.92578125,0.3646133542060852,0.06385250389575958,0.014238143080981928,4.962918343022466,760.7219009385409
b300-tp1,44,liger_tp,68,0.916015625,0.39109840989112854,0.04123619943857193,0.013601864239587693,5.274109257035889,771.9598275980134
b300-tp1,44,liger_tp,69,0.91796875,0.3972254693508148,0.031106069684028625,0.013313133593834592,4.988071703002788,757.4211671717012
b300-tp1,44,liger_tp,70,0.935546875,0.41201984882354736,0.028291858732700348,0.014225489482572398,5.290502215037122,766.7756649049214
b300-tp1,44,liger_tp,71,0.95703125,0.3843161463737488,0.03697361797094345,0.015431559063700443,5.723133173072711,746.5834550613167
b300-tp1,44,liger_tp,72,0.919921875,0.4121330678462982,0.04511319845914841,0.013701254123023992,5.175813160021789,768.878425549413
b300-tp1,44,liger_tp,73,0.900390625,0.4292638599872589,0.04920691251754761,0.014586633052296882,5.727995760040358,740.8391570480129
b300-tp1,44,liger_tp,74,0.958984375,0.39541199803352356,0.036949124187231064,0.014570258208009591,5.126967887976207,794.5472079990634
b300-tp1,44,liger_tp,75,0.92578125,0.4254244267940521,0.04731323570013046,0.014380962349639384,5.056777791003697,746.3974693810746
b300-tp1,44,liger_tp,76,0.9609375,0.4296953082084656,0.005325389094650745,0.01383932297761254,5.143439741921611,807.2759296224057
b300-tp1,44,liger_tp,77,0.904296875,0.43366917967796326,0.054531924426555634,0.012483327972604064,4.682820889051072,761.9449165932409
b300-tp1,44,liger_tp,78,0.95703125,0.4371649920940399,0.05597979947924614,0.013646651866447953,4.789469879004173,723.6626929060734
b300-tp1,44,liger_tp,79,0.931640625,0.45083412528038025,0.04656555503606796,0.012771130374640567,4.678639757097699,782.9909538010312
b300-tp1,44,liger_tp,80,0.919921875,0.4801587164402008,0.039387479424476624,0.013634076390328386,5.60870454099495,772.3759828372903
b300-tp1,44,liger_tp,81,0.9375,0.43952083587646484,0.005477690603584051,0.012749916127426002,4.687379165086895,786.6748706784668
b300-tp1,44,liger_tp,82,0.927734375,0.49549418687820435,0.06688334792852402,0.012058558980530713,4.774622604018077,784.0703369237318
b300-tp1,44,liger_tp,83,0.9296875,0.48336061835289,0.026490001007914543,0.014048123660805401,5.704872778034769,782.1093096821033
b300-tp1,44,liger_tp,84,0.962890625,0.4758831858634949,0.04322073236107826,0.011892032352225804,4.7789083370007575,778.3950645856629
b300-tp1,44,liger_tp,85,0.953125,0.47529011964797974,0.03775550052523613,0.012908476995949008,5.081409060978331,784.4606789373294
b300-tp1,44,liger_tp,86,0.904296875,0.5360944867134094,0.01746169663965702,0.012216105093194924,4.8230648840544745,767.6310638159395
b300-tp1,44,liger_tp,87,0.916015625,0.527195155620575,0.04380764439702034,0.011633107062287462,4.770713940029964,807.5345561916998
b300-tp1,44,liger_tp,88,0.919921875,0.5354388952255249,0.03483033925294876,0.013962299203007985,5.852716579916887,783.8153469864637
b300-tp1,44,liger_tp,89,0.931640625,0.5421326756477356,0.03956481069326401,0.012276299959917776,4.886495264945552,841.769594752526
